ID,RT
250,8.10141999999999
251,6.146023999999979
252,2.8930600000000037
253,2.4382559999999973
254,17.308720000000005
255,6.581099999999977
256,4.065577999999988
257,7.261250000000013
258,3.889172000000003
259,6.501959999999976
260,3.145432000000002
261,7.05725800000003
262,12.478259999999981
263,5.545543999999998
264,9.210104000000022
265,5.476601999999988
266,2.663857999999999
267,2.586850000000003
268,3.760108000000006
269,4.941853999999993
270,10.543055999999979
271,10.666542000000007
272,4.616834000000003
273,8.374931999999998
274,3.03936
275,16.704919999999994
276,5.47984199999998
277,6.734719999999997
278,10.459831999999981
279,4.5981660000000035
280,7.200524000000013
281,3.921997999999993
282,7.314326000000033
283,7.548314004999948
284,6.223700999999996
285,5.597834000000019
286,1.099892000000001
287,7.5894840000000015
288,4.581531999999985
289,6.1243499999999855
290,1.6998479999999931
291,4.084140000000008
292,13.14557599999997
293,8.210700000000005
294,8.393310000000056
295,8.251520000000014
296,7.563320000000011
297,13.821679999999963
298,6.952220000000031
299,1.541524
300,4.933500000000008
301,6.453523999999976
302,16.948119999999978
303,5.4402939999999855
304,7.900360000000009
305,11.83031200000002
306,10.791691999999973
307,7.073377999999984
308,3.2192019999999983
309,7.109710000000003
310,11.682540000000005
311,4.199461999999991
312,4.495712000000012
313,7.748837999999995
314,7.285620000000009
315,17.544839999999994
316,7.423433999999988
317,3.9296400000000125
318,1.7991879999999933
319,4.875925999999995
320,4.830038000000008
321,7.236975999999982
322,5.517712000000002
323,16.590079999999954
324,7.118079999999977
325,10.915040000000074
326,8.233592000000012
327,4.396860000000001
328,3.431830000000004
329,7.610009999999972
330,4.369335999999996
331,2.627358000000009
332,10.167303999999977
333,3.8000500000000073
334,5.656175999999987
335,4.703041999999982
336,18.672200000000018
337,6.85232000000001
338,5.997483999999973
339,5.459262000000004
340,3.1026300000000036
341,4.546861999999993
342,6.715785999999987
343,8.884979999999976
344,12.02008800000002
345,6.531191333333315
346,5.639087999999993
347,4.557271999999998
348,4.810820000000006
349,14.364300000000094
350,9.658547999999971
351,6.507520000000002
352,18.413060000000012
353,18.06373999999998
354,7.068760000000002
355,11.243860000000016
356,13.015900000000002
357,3.581144000000002
358,4.470601999999992
359,3.7774639999999793
360,8.58369199999998
361,9.190980000000003
362,3.9757099999999994
363,12.743900000000023
364,5.209136000000006
365,11.722720000000015
366,4.011229999999998
367,6.7943979999999815
368,4.81103799999999
369,17.825004000000032
370,13.111260000000033
371,10.46578199999999
372,5.878243999999972
373,15.34808000000003
374,9.766119999999995
375,10.741827999999986
376,7.047040000000016
377,15.018239999999922
378,6.627720000000006
379,9.09992399999998
380,9.967214000000036
381,5.124809999999998
382,10.055280000000007
383,4.055905999999996
384,7.558039999999992
385,6.58686
386,5.532926000000027
387,5.542271333333326
388,9.474620000000003
389,6.167513999999997
390,5.863015999999993
391,3.87065000000001
392,5.812660000000003
393,16.05689199999995
394,8.310401999999945
395,4.208833999999982
396,5.701658000000017
397,7.295177999999997
398,5.294306000000009
399,9.815168000000059
400,3.8333920000000252
401,10.995061999999981
402,4.374934000000003
403,12.775720000000058
404,5.359746000000037
405,7.690229999999986
406,8.868839999999997
407,3.5963460000000054
408,7.609111999999958
409,10.832614000000003
410,3.755911999999991
411,4.997493999999993
412,5.111040000000002
413,12.892679999999983
414,6.930604000000017
415,8.406279999999972
416,4.513348000000006
417,5.9875720000000126
418,7.673369999999988
419,14.578919999999988
420,9.136717999999979
421,5.290669999999989
422,5.162220000000002
423,3.0368400000000255
424,2.7680960000000012
425,10.497253999999957
426,3.258080000000013
427,15.817379999999934
428,4.87843200000001
429,3.146308000000003
430,4.475640000000009
431,1.752600000000005
432,3.737553999999983
433,4.312960000000001
434,17.762480000000025
435,5.522995999999971
436,7.8756599999999715
437,5.177800000000013
438,7.622799999999996
439,6.7400299999999955
440,6.458897999999998
441,7.456840000000008
442,6.490920000000003
443,9.687694000000006
444,4.6950480000000265
445,5.541542000000007
446,8.732399999999998
447,6.199867999999994
448,10.683905999999983
449,10.696939999999994
450,1.7238919999999935
451,5.1756720000000165
452,14.38489999999999
453,16.560895999999953
454,5.966121999999963
455,3.4515500000000023
456,12.370739999999994
457,4.727041999999979
458,7.140026000000042
459,6.308087999999993
460,3.859575999999996
461,5.60939199999999
462,6.0027399999999655
463,10.043745999999981
464,5.553900000000035
465,10.930800000000009
466,3.89629200000002
467,12.84882800000001
468,2.7672499999999944
469,5.379128000000002
470,14.088879999999964
471,6.381463999999974
472,10.45971999999998
473,9.866001999999977
474,5.213100000000003
475,9.02972000000001
476,9.843153999999975
477,8.420346000000029
478,8.633151999999988
479,4.341043999999973
480,7.679791999999995
481,6.203583999999966
482,4.28841000000001
483,5.501739999999979
484,3.7704279999999786
485,7.898159999999962
486,6.353259999999999
487,5.101338000000018
488,4.106493999999994
489,4.131900000000011
490,8.592299999999984
491,9.988691999999975
492,5.769662000000029
493,11.996739999999974
494,1.9618419999999974
495,11.584399999999967
496,10.634555999999979
497,9.97925999999995
498,4.513176000000007
499,5.323780000000001
500,4.747688000000004
501,10.911879999999995
502,3.5307280000000008
503,6.271401999999995
504,5.609762000000024
505,2.6208000000000014
506,7.329579999999988
507,7.252728
508,4.662840000000008
509,5.301903999999997
510,3.4217100000000187
511,10.964043999999983
512,3.137892000000002
513,3.2065739999999954
514,9.469950000000006
515,6.058359333333328
516,17.35050000000001
517,10.85219800000001
518,18.541723999999924
519,5.592496000000017
520,8.701244000000028
521,3.4562800000000076
522,15.31673999999997
523,10.636012000000008
524,6.7735799999999875
525,2.864370000000007
526,4.222539999999997
527,15.418159999999993
528,3.840240000000007
529,4.316305999999995
530,5.90142000000001
531,15.59238000000007
532,8.772671999999998
533,10.120473999999993
534,9.30170000000001
535,10.100726000000025
536,5.468134000000024
537,5.468856000000004
538,3.196666000000005
539,7.762259999999982
540,4.991427999999982
541,7.6338980000000145
542,8.88609600000004
543,5.581862000000009
544,4.960814000000006
545,5.62047
546,7.412280000000022
547,10.859162
548,5.578679999999994
549,4.341481999999996
550,3.6304040000000035
551,3.9157559999999734
552,3.328419999999994
553,9.474609999999991
554,11.159940000000015
555,9.695385999999989
556,6.237876000000004
557,7.427467999999983
558,11.07728399999997
559,4.005603999999989
560,9.684273999999986
561,10.64805199999998
562,13.163899999999979
563,10.308907999999995
564,6.297879999999989
565,8.589513999999982
566,6.928064000000008
567,4.349780000000025
568,10.735379999999974
569,5.630220000000003
570,8.658995999999997
571,6.258281999999986
572,10.356324000000013
573,9.203004
574,8.483252
575,8.750320000000029
576,7.175372000000051
577,10.570067999999976
578,9.463352
579,6.500147999999979
580,5.806994000000015
581,7.3676400000000095
582,6.581960000000012
583,4.984358000000013
584,7.698680000000004
585,10.361180000000052
586,6.782912000000011
587,5.943301999999985
588,6.869147999999993
589,3.3439099999999904
590,3.4603300000000066
591,5.954748000000037
592,6.359889999999986
593,3.787408000000015
594,9.316816000000008
595,6.630045999999987
596,6.753431999999973
597,6.598379999999975
598,4.121819999999997
599,8.326779999999978
600,3.7962399999999814
601,11.02282
602,9.989200000000023
603,7.226360000000004
604,12.613655999999965
605,8.222692000000006
606,6.121487333333327
607,5.2064239999999975
608,4.14735999999998
609,17.073552000000007
610,7.8120590000000005
611,6.168980000000009
612,6.643023999999977
613,7.271506000000005
614,3.5333340000000133
615,4.673091999999996
616,5.397731999999995
617,7.808102000000039
618,3.469903999999988
619,12.643279999999999
620,3.1630200000000066
621,3.969321999999999
622,6.254469999999968
623,4.059870000000003
624,5.195399999999999
625,9.222825999999982
626,8.393499999999948
627,8.305222000000006
628,7.3539113333333646
629,6.802504
630,9.478046000000006
631,11.496914000000041
632,6.367679999999996
633,3.217363999999985
634,3.688418000000018
635,6.6211859999999945
636,3.8535399999999864
637,8.724579999999992
638,5.1176300000000055
639,7.661967999999992
640,3.8771819999999986
641,9.201479999999993
642,3.257259999999999
643,15.21271999999995
644,6.941341999999995
645,5.592354000000018
646,14.23654000000007
647,3.3597000000000024
648,4.626530000000009
649,6.283226000000013
650,5.974420000000005
651,4.933993999999987
652,4.36721999999999
653,9.596433999999965
654,6.781351999999996
655,11.451504000000009
656,7.28814999999998
657,5.38320800000001
658,6.989799999999971
659,11.190695999999964
660,6.620069999999981
661,4.5124839999999935
662,18.89867999999998
663,14.118240000000002
664,5.804092000000031
665,7.526765999999996
666,6.957656000000004
667,10.11904799999997
668,7.685086000000017
669,10.293123999999969
670,13.56485999999996
671,4.692039999999999
672,2.1118560000000013
673,6.993680000000003
674,3.5026400000000097
675,7.180342000000031
676,7.632840000000002
677,10.01498000000001
678,9.047980000000022
679,10.698441999999972
680,5.28030400000001
681,5.27852999999998
682,3.2162659999999965
683,10.427645999999962
684,10.479332000000007
685,17.951859999999982
686,5.039659999999979
687,3.339580000000017
688,3.7352539999999914
689,9.538562000000022
690,17.013240000000117
691,6.535305999999993
692,4.109255999999993
693,7.9505599999999905
694,3.847380000000004
695,6.401285999999967
696,10.78792
697,7.448545999999987
698,3.6324239999999977
699,6.258399999999977
700,3.396891999999998
701,5.629783999999997
702,2.4260719999999956
703,13.776300000000017
704,6.434611999999993
705,3.672066000000006
706,5.519709999999992
707,9.744396000000028
708,8.38163999999999
709,5.157382000000012
710,11.203192000000024
711,12.990139999999935
712,12.45842600000002
713,4.023923999999994
714,13.774199999999993
715,5.981602000000012
716,9.319128000000005
717,8.255248000000018
718,8.028349999999993
719,9.421144000000007
720,6.75955066666665
721,6.075270000000007
722,6.874040000000025
723,7.169232000000005
724,14.007440000000042
725,14.436139999999973
726,5.897896999999989
727,6.497462000000004
728,12.240920000000028
729,12.060039999999992
730,7.237593999999997
731,5.063932000000005
732,3.40423599999999
733,7.161800000000008
734,4.8556360000000165
735,9.831841999999986
736,18.931139999999996
737,3.2187799999999913
738,8.055649999999993
739,8.24708000000001
740,4.847594666666674
741,7.8911400000000045
742,17.20735999999989
743,6.416113999999973
744,10.675373999999914
745,8.545800000000012
746,11.892279999999989
747,5.264140000000008
748,9.036109999999997
749,13.684542000000093
750,7.448650000000024
751,6.677777999999994
752,3.2788500000000065
753,3.530951999999998
754,8.960510000000028
755,6.7791190000000165
756,6.9376159999999585
757,4.002925999999989
758,7.815481999999983
759,3.9790760000000183
760,7.837421999999986
761,2.061460000000002
762,3.8361480000000023
763,4.319062000000001
764,2.0759780000000014
765,9.06460600000001
766,5.195914000000001
767,6.580280000000017
768,6.427851999999979
769,7.291867999999993
770,8.617271999999987
771,5.216264000000035
772,4.460276000000004
773,3.299542000000011
774,9.937982000000012
775,6.878524000000009
776,14.949900000000037
777,6.484600000000034
778,4.0168399999999975
779,5.997139666666647
780,6.538130000000007
781,16.261119999999956
782,6.073020000000017
783,4.3912999999999895
784,3.323423999999992
785,5.490520000000021
786,18.41595999999994
787,8.142239999999973
788,10.58994000000006
789,8.750800000000005
790,10.041641999999962
791,6.329664000000004
792,6.376160000000033
793,4.254887999999988
794,4.755898000000005
795,1.7148260000000035
796,6.835266666666671
797,8.116733999999994
798,4.955166000000013
799,3.820908000000006
800,6.102253999999985
801,10.876720000000057
802,3.7153119999999937
803,5.245496000000001
804,7.982441999999961
805,5.0403400000000005
806,5.973387999999985
807,8.486079999999992
808,14.45221999999998
809,4.1309399999999945
810,4.517878000000007
811,10.491517999999985
812,10.439337999999998
813,11.291180000000049
814,4.189619999999999
815,3.3203660000000084
816,3.859359999999989
817,5.2297420000000026
818,6.0969740000000066
819,4.612436
820,5.252583999999966
821,8.584295999999995
822,11.12000000000002
823,8.203076000000006
824,18.54769999999997
825,8.443319999999995
826,10.35360599999999
827,4.270317999999992
828,4.49256
829,4.404797999999985
830,13.48386000000005
831,10.483685999999999
832,7.564576419999978
833,8.396610000000022
834,9.849366000000018
835,6.1347899999999935
836,8.934953999999992
837,3.4604059999999848
838,3.5361379999999834
839,8.647925999999972
840,9.187316000000012
841,8.14214200000001
842,2.958947999999999
843,3.954128000000004
844,4.01005600000001
845,7.910521209999949
846,11.645095999999997
847,4.947473999999977
848,6.205664999999986
849,9.80370000000001
850,6.246410000000033
851,6.728215999999962
852,4.171040000000004
853,11.235604000000013
854,18.08296000000004
855,11.12129999999996
856,13.449280000000002
857,4.892876000000015
858,7.666979999999976
859,10.776273999999978
860,5.587330000000019
861,4.770299999999997
862,7.343687999999982
863,5.9211239999999945
864,4.584815999999999
865,3.850996000000008
866,8.162405999999974
867,4.867918000000003
868,4.232635999999993
869,4.319679999999996
870,9.095220000000028
871,2.9497519999999904
872,5.282615999999989
873,4.312400000000014
874,3.3314279999999927
875,5.790521999999994
876,6.6040320000000206
877,4.129499999999979
878,4.697522
879,4.671895999999991
880,5.219605999999992
881,4.2296260000000006
882,5.6638540000000015
883,9.755100000000025
884,13.128260000000028
885,1.5986800000000028
886,5.945595999999999
887,3.3795040000000056
888,7.897040000000006
889,5.522161999999998
890,7.727625999999978
891,5.836540000000003
892,5.216106000000002
893,12.287264000000002
894,5.329884000000024
895,16.42258000000001
896,4.366599999999991
897,5.396753333333306
898,4.956720000000007
899,7.511644000000027
900,4.865515999999991
901,4.928041999999978
902,10.931073999999914
903,3.2314759999999993
904,7.950799999999972
905,4.1275379999999755
906,10.171201999999951
907,4.171600000000002
908,7.652740000000017
909,4.511344000000008
910,13.546299999999993
911,9.02887599999998
912,4.147529999999994
913,10.247651999999976
914,13.804520000000023
915,5.239940000000012
916,10.14948000000007
917,13.766840000000009
918,6.33050000000001
919,3.5077179999999912
920,3.386610000000003
921,11.658880000000005
922,7.8775919999999875
923,6.8443260000000015
924,7.3799399999999915
925,5.265260000000029
926,6.1926559999999835
927,5.480758000000002
928,3.3811299999999935
929,7.484105999999983
930,15.667019999999962
931,5.416859999999994
932,8.632255999999991
933,6.606430000000009
934,10.56197800000003
935,7.306258000000007
936,5.975411999999988
937,4.5703939999999985
938,4.822450000000007
939,5.915038000000028
940,10.007220000000004
941,3.202020000000002
942,6.819496000000025
943,6.6895539999999745
944,4.354486000000012
945,6.212201999999972
946,3.807391999999995
947,3.294189999999995
948,7.03164
949,3.352334
950,6.136551999999987
951,4.0255859999999855
952,6.154105999999998
953,7.160740000000016
954,4.7295799999999995
955,2.827800000000003
956,9.415880000000012
957,3.2890040000000145
958,8.139242000000008
959,8.354566
960,3.3329100000000023
961,5.220581999999999
962,4.490475999999998
963,8.378403999999968
964,3.9834599999999982
965,6.342326571428567
966,4.728719999999991
967,3.7801580000000166
968,6.241959999999998
969,9.718995999999958
970,3.2479200000000072
971,6.520153999999982
972,16.742799999999963
973,8.176737999999974
974,7.284129999999972
975,4.017559999999994
976,7.654279999999979
977,9.244040000000034
978,6.390817999999998
979,4.410827999999991
980,5.20060999999999
981,6.420585999999983
982,5.920122000000033
983,6.742979999999996
984,8.53658799999996
985,2.516218000000005
986,4.478548000000006
987,6.317460000000037
988,6.364221999999987
989,7.598579999999977
990,3.463032000000001
991,2.6543080000000008
992,10.407001999999977
993,6.341041999999975
994,8.465300000000004
995,8.835256000000012
996,7.405140000000023
997,3.2583740000000123
998,15.416040000000047
999,5.097911999999973
1000,12.163060000000037
1001,3.2243659999999967
1002,3.1115140000000125
1003,5.182252000000018
1004,5.712653999999979
1005,5.538232000000031
1006,3.6434280000000063
1007,2.8334900000000123
1008,11.343760000000032
1009,9.377435999999996
1010,4.826084000000006
1011,8.320923999999993
1012,13.75373999999995
1013,7.499039999999998
1014,6.429359999999999
1015,10.391921999999997
1016,7.304601999999998
1017,7.1595740000000125
1018,12.436660000000005
1019,8.753447999999976
1020,3.267447999999999
1021,5.228499999999974
1022,6.298399999999982
1023,6.5374259999999955
1024,7.385460000000019
1025,3.313610000000004
1026,4.335339999999989
1027,9.177606000000026
1028,3.527399999999995
1029,8.4611
1030,5.866617999999994
1031,18.454900000000002
1032,6.621396
1033,5.584568666666659
1034,16.00534000000004
1035,4.541278000000001
1036,6.817739999999983
1037,11.111305999999997
1038,6.941828000000017
1039,6.868283999999985
1040,10.193760000000005
1041,10.685239999999988
1042,5.292055333333331
1043,6.159031999999974
1044,6.53222000000002
1045,9.69877200000002
1046,8.790408000000031
1047,12.103300000000043
1048,16.944224000000027
1049,11.01427999999993
1050,5.225008000000019
1051,5.770517999999987
1052,6.164203999999994
1053,5.533340000000015
1054,3.251953999999993
1055,3.033705999999998
1056,6.506928000000008
1057,9.386472000000003
1058,6.880260000000003
1059,5.9428679999999625
1060,10.556118000000001
1061,10.297680000000039
1062,2.520059999999997
1063,7.54421799999997
1064,7.130555999999979
1065,2.171918000000001
1066,5.911671999999997
1067,3.1082600000000027
1068,4.982281999999985
1069,5.508423999999981
1070,5.455911999999997
1071,4.456774000000015
1072,13.407599999999949
1073,6.321447999999979
1074,8.12248600000003
1075,5.249137999999994
1076,9.019696000000023
1077,3.1556000000000095
1078,7.513789999999979
1079,11.681165999999985
1080,5.7137880000000285
1081,4.293833999999991
1082,9.945500000000003
1083,2.5584300000000013
1084,9.237392000000028
1085,6.141596000000001
1086,8.746103999999972
1087,5.141725999999996
1088,4.516966000000004
1089,5.258371999999996
1090,7.514899999999976
1091,5.981082000000012
1092,4.600550000000005
1093,5.4032939999999865
1094,8.05052
1095,4.780826000000013
1096,9.425268000000003
1097,7.663780000000012
1098,7.366970000000026
1099,4.409000000000009
1100,9.549273999999997
1101,6.437556
1102,6.915916000000017
1103,3.497267999999998
1104,9.435838000000034
1105,6.054239999999989
1106,7.873872000000013
1107,4.597808000000001
1108,8.168079999999959
1109,6.1802380000000054
1110,9.363779999999963
1111,7.2248840000000145
1112,6.507612000000016
1113,5.475684571428568
1114,6.186671999999993
1115,3.5570040000000067
1116,3.529077999999996
1117,8.978929000000011
1118,4.833040000000002
1119,9.812611999999968
1120,6.268454666666674
1121,2.5801599999999953
1122,9.346299999999976
1123,7.9552100000000285
1124,9.195900000000009
1125,7.32947199999998
1126,3.893865999999997
1127,8.467575999999998
1128,3.389915999999994
1129,6.327055999999969
1130,6.003099999999976
1131,10.579239999999988
1132,5.681261999999984
1133,5.084546000000007
1134,14.370139999999983
1135,5.714451999999977
1136,4.251393999999998
1137,18.636179999999985
1138,10.91836
1139,5.573131999999995
1140,3.383149999999996
1141,12.125848000000001
1142,6.139999999999969
1143,8.099915999999984
1144,3.6822920000000066
1145,7.10602
1146,10.62891399999998
1147,9.305909999999983
1148,6.9407879999999835
1149,11.067208000000022
1150,3.60852200000001
1151,8.784695999999999
1152,3.597149999999996
1153,14.315499999999957
1154,9.521857999999987
1155,13.427080000000027
1156,6.433763999999989
1157,10.38983
1158,17.689688000000075
1159,11.46226800000001
1160,6.561333499999983
1161,4.957173999999986
1162,10.939310000000003
1163,6.78528799999999
1164,6.106545999999968
1165,4.313422000000013
1166,14.881919999999921
1167,13.42163999999996
1168,4.977963999999996
1169,8.511619999999986
1170,17.01285999999999
1171,5.233069999999998
1172,6.510828666666676
1173,10.46437999999999
1174,18.668599999999998
1175,4.306948
1176,5.691101999999977
1177,12.114397999999953
1178,9.104511999999987
1179,4.0469459999999895
1180,4.320551999999997
1181,8.343000000000012
1182,16.86240000000001
1183,8.365132000000033
1184,8.992905000000018
1185,6.48991999999997
1186,6.3988220000000045
1187,9.15161
1188,5.141284000000004
1189,4.66785000000001
1190,4.899456000000007
1191,17.42878000000005
1192,4.8894080000000075
1193,8.737218000000015
1194,3.3240040000000097
1195,7.029004000000003
1196,5.071479999999986
1197,5.605191999999962
1198,11.097674000000016
1199,17.439879999999953
1200,9.906324000000017
1201,8.528491999999993
1202,6.773580000000003
1203,13.053060000000023
1204,6.1180459999999846
1205,5.468086000000007
1206,4.041053999999986
1207,6.142637999999994
1208,6.7587059999999815
1209,3.771078000000013
1210,3.2264939999999998
1211,16.324760000000023
1212,11.383590000000023
1213,6.86494800000001
1214,6.747869999999999
1215,4.824639999999993
1216,11.16680000000001
1217,10.440323999999997
1218,5.6793240000000145
1219,5.55545999999999
1220,6.640204000000026
1221,4.055907999999998
1222,6.705782000000015
1223,3.748110000000008
1224,7.0279
1225,8.144714000000024
1226,9.924323999999999
1227,3.6867320000000166
1228,5.761851999999994
1229,7.78638199999999
1230,5.618727999999991
1231,6.006880000000006
1232,6.284799999999977
1233,5.146140000000007
1234,9.76734200000001
1235,17.04982000000003
1236,5.228603999999983
1237,9.409068000000003
1238,3.574886000000003
1239,3.6181200000000056
1240,9.208777999999995
1241,4.757530000000015
1242,5.181404000000019
1243,10.622877999999995
1244,6.458694000000008
1245,3.554343999999983
1246,5.84781200000002
1247,9.054700000000002
1248,9.112399999999994
1249,17.499560000000056
1250,10.463819999999986
1251,5.640780000000024
1252,3.235954000000017
1253,3.6084879999999986
1254,6.869770000000028
1255,6.024219999999982
1256,4.2833519999999945
1257,8.052209999999993
1258,6.510283999999997
1259,12.996379999999986
1260,4.367312000000002
1261,3.6953519999999807
1262,8.649856000000021
1263,3.508523999999984
1264,12.897007999999998
1265,10.778571999999997
1266,3.7401260000000103
1267,9.776811999999985
1268,9.31396800000005
1269,10.322139999999987
1270,6.424308000000022
1271,3.2689100000000058
1272,3.0597400000000023
1273,2.978424000000008
1274,6.420620000000041
1275,3.915151999999993
1276,3.541667999999997
1277,11.175987999999993
1278,7.946169999999941
1279,6.980919224999994
1280,9.229035999999994
1281,7.923363999999941
1282,8.447940000000024
1283,4.4660099999999945
1284,11.13085999999999
1285,3.486222000000015
1286,10.00278000000001
1287,5.223658000000004
1288,7.002241999999958
1289,4.932762
1290,13.911041999999908
1291,3.5210279999999847
1292,7.656822000000018
1293,3.6460339999999976
1294,6.578979999999986
1295,7.078800000000011
1296,6.43012
1297,7.644190000000035
1298,5.485301999999991
1299,5.240647999999996
1300,5.125577999999989
1301,8.071179999999986
1302,9.129583999999987
1303,8.072059999999992
1304,1.9078279999999936
1305,15.50495999999994
1306,4.7891280000000025
1307,9.128039999999986
1308,12.802120000000015
1309,3.2523100000000054
1310,8.543300000000016
1311,11.55883999999999
1312,6.019006000000008
1313,2.543272000000015
1314,9.465251999999976
1315,4.244042000000013
1316,6.609475999999974
1317,7.17399999999999
1318,3.009510000000004
1319,7.376102000000013
1320,8.826860000000012
1321,4.0136879999999975
1322,8.930050000000028
1323,8.26703399999997
1324,4.638542000000005
1325,4.838098000000008
1326,6.118434000000025
1327,4.9736980000000335
1328,6.116588000000007
1329,10.082546000000036
1330,4.416516000000005
1331,6.375724000000012
1332,6.790100000000023
1333,6.575046666666663
1334,6.684020000000017
1335,3.431407999999997
1336,10.33324999999999
1337,5.442340000000016
1338,10.57706199999999
1339,5.6297780000000035
1340,5.196585999999991
1341,6.210907999999982
1342,5.121750000000009
1343,6.561384000000003
1344,6.35318000000002
1345,8.621840000000002
1346,6.281333999999996
1347,4.485310000000006
1348,2.861200000000002
1349,5.258368000000007
1350,3.736729999999986
1351,14.351219999999985
1352,2.8475380000000072
1353,3.2762799999999945
1354,6.241279999999986
